id,pedido_id,produto_id,quantidade,preco_praticado,desconto_aplicado,valor_liquido_item
31793,12970,145,4,3154.2,0.04,12112.13
31794,12970,164,2,2115.1,0.03,4103.29
31795,12970,151,1,701.11,0.03,680.08
31796,12970,142,3,3244.08,0.0,9732.24
31797,12970,7,2,477.31,0.04,916.44
31798,12971,146,1,2591.2,0.02,2539.38
31799,12971,75,4,1870.25,0.02,7331.38
31800,12972,26,2,2941.58,0.04,5647.83
31801,12972,96,4,1536.74,0.01,6085.49
31802,12973,71,3,681.49,0.02,2003.58
31803,12974,47,4,1485.05,0.04,5702.59
31804,12974,28,3,2890.24,0.01,8584.01
31805,12974,172,3,2702.64,0.01,8026.84
31806,12974,118,5,2906.81,0.03,14098.03
31807,12974,94,3,2564.19,0.03,7461.79
31808,12974,44,1,1097.06,0.04,1053.18
31809,12975,199,2,1995.52,0.01,3951.13
31810,12975,123,5,1995.7,0.0,9978.5
31811,12976,29,4,1214.23,0.01,4808.35
31812,12977,121,3,1336.21,0.0,4008.63
31813,12977,77,4,1550.76,0.01,6141.01
31814,12977,153,5,3198.54,0.05,15193.06
31815,12978,200,1,2454.65,0.02,2405.56
31816,12978,199,4,1975.37,0.02,7743.45
31817,12979,93,2,2857.38,0.01,5657.61
31818,12979,32,3,362.45,0.02,1065.6
31819,12980,162,1,243.54,0.01,241.1
31820,12981,96,1,1536.74,0.01,1521.37
31821,12981,15,5,1371.47,0.04,6583.06
31822,12982,4,2,3328.8,0.04,6391.3
31823,12982,109,4,2013.34,0.02,7892.29
31824,12983,146,3,2617.64,0.01,7774.39
31825,12983,13,4,1935.59,0.02,7587.51
31826,12983,72,2,824.66,0.03,1599.84
31827,12984,76,1,649.52,0.01,643.02
31828,12984,137,1,141.22,0.03,136.98
31829,12985,141,1,1839.53,0.01,1821.13
31830,12985,136,5,1384.74,0.04,6646.75
31831,12986,86,5,2321.17,0.04,11141.62
31832,12986,130,5,641.78,0.01,3176.81
31833,12987,84,4,1567.88,0.24,4766.36
31834,12987,9,4,2677.53,0.0,10710.12
31835,12987,107,2,2131.15,0.27,3111.48
31836,12987,12,2,2625.6,0.02,5146.18
31837,12988,128,4,1298.55,0.03,5038.37
31838,12988,110,5,2115.45,0.04,10154.16
31839,12989,2,2,3327.33,0.02,6521.57
31840,12990,131,5,3314.3,0.05,15742.92
31841,12990,5,3,943.16,0.29,2008.93
31842,12991,180,3,3390.93,0.03,9867.61
31843,12991,6,5,2382.14,0.11,10600.52
31844,12992,127,3,1991.38,0.03,5794.92
31845,12993,22,4,580.76,0.01,2299.81
31846,12993,152,1,1214.19,0.3,849.93
31847,12994,21,2,1118.83,0.03,2170.53
31848,12994,27,5,1941.08,0.17,8055.48
31849,12994,185,2,836.52,0.13,1455.54
31850,12994,69,1,709.13,0.23,546.03
31851,12994,84,4,1732.92,0.16,5822.61
31852,12995,52,3,869.91,0.26,1931.2
31853,12995,177,4,521.85,0.09,1899.53
31854,12995,195,5,103.97,0.19,421.08
31855,12996,174,2,1136.48,0.05,2159.31
31856,12996,28,5,2802.65,0.04,13452.72
31857,12996,42,1,2867.47,0.0,2867.47
31858,12996,85,2,3299.23,0.03,6400.51
31859,12997,54,1,3313.57,0.0,3313.57
31860,12997,18,5,3490.39,0.0,17451.95
31861,12998,126,2,2168.43,0.05,4120.02
31862,12998,188,2,97.03,0.02,190.18
31863,12999,188,2,95.05,0.04,182.5
31864,12999,21,3,1118.83,0.03,3255.8
31865,13000,155,5,889.98,0.0,4449.9
31866,13000,128,2,1285.16,0.04,2467.51
31867,13000,134,3,278.93,0.01,828.42
31868,13001,106,5,2234.46,0.03,10837.13
31869,13001,45,5,482.35,0.02,2363.52
31870,13001,11,5,1421.82,0.02,6966.92
31871,13002,141,1,1839.53,0.01,1821.13
31872,13002,118,5,2906.81,0.03,14098.03
31873,13003,122,4,748.22,0.03,2903.09
31874,13003,21,4,1095.76,0.05,4163.89
31875,13004,68,2,1977.17,0.03,3835.71
31876,13005,46,3,441.22,0.02,1297.19
31877,13005,134,4,276.12,0.02,1082.39
31878,13006,20,2,2232.13,0.04,4285.69
31879,13006,80,3,2404.17,0.0,7212.51
31880,13006,76,5,629.84,0.04,3023.23
31881,13006,163,2,734.01,0.04,1409.3
31882,13006,100,3,2729.2,0.02,8023.85
31883,13007,10,3,1534.69,0.02,4511.99
31884,13007,93,2,2828.52,0.02,5543.9
31885,13007,137,3,142.68,0.02,419.48
31886,13008,161,5,2219.86,0.03,10766.32
31887,13008,5,4,1275.25,0.04,4896.96
31888,13009,67,5,2860.55,0.02,14016.7
31889,13009,173,1,2453.34,0.03,2379.74
31890,13010,186,5,1645.65,0.24,6253.47
31891,13011,59,1,535.84,0.17,444.75
31892,13012,48,2,3028.0,0.04,5813.76
31893,13012,196,1,1031.3,0.03,1000.36
31894,13012,70,4,1165.02,0.01,4613.48
31895,13012,159,3,3361.11,0.01,9982.5
31896,13013,135,2,1870.34,0.16,3142.17
31897,13014,61,5,330.27,0.21,1304.57
31898,13015,63,3,2207.49,0.26,4900.63
31899,13016,31,2,134.73,0.25,202.09
31900,13017,114,1,855.0,0.03,829.35
31901,13017,47,2,1515.99,0.02,2971.34
31902,13018,189,5,1989.91,0.03,9651.06
31903,13018,9,2,2570.43,0.04,4935.23
31904,13018,133,1,2715.09,0.04,2606.49
31905,13019,5,5,1261.97,0.05,5994.36
31906,13019,171,3,56.25,0.01,167.06
31907,13020,113,2,422.09,0.04,810.41
31908,13021,106,5,2257.5,0.02,11061.75
31909,13021,160,1,2879.09,0.03,2792.72
31910,13022,45,3,438.05,0.11,1169.59
31911,13022,104,4,2009.46,0.01,7957.46
31912,13023,200,5,2479.69,0.01,12274.47
31913,13023,36,5,1490.09,0.02,7301.44
31914,13024,107,5,2831.8,0.03,13734.23
31915,13025,111,2,2512.36,0.05,4773.48
31916,13025,29,3,1177.44,0.04,3391.03
31917,13025,32,1,355.06,0.04,340.86
31918,13026,149,1,88.25,0.01,87.37
31919,13026,72,2,841.67,0.01,1666.51
31920,13027,171,4,44.89,0.21,141.85
31921,13027,115,3,3067.72,0.11,8190.81
31922,13028,137,2,144.13,0.01,285.38
31923,13028,158,2,1837.58,0.04,3528.15
31924,13028,114,3,872.63,0.01,2591.71
31925,13028,14,1,2309.49,0.04,2217.11
31926,13029,91,3,2606.19,0.01,7740.38
31927,13030,8,1,1211.85,0.0,1211.85
31928,13031,42,5,2838.8,0.01,14052.06
31929,13031,171,1,55.68,0.02,54.57
31930,13031,2,2,3293.37,0.03,6389.14
31931,13032,46,1,450.22,0.0,450.22
31932,13032,11,1,1436.33,0.01,1421.97
31933,13032,197,2,2832.52,0.03,5495.09
31934,13032,19,3,892.33,0.05,2543.14
31935,13032,50,1,2911.23,0.02,2853.01
31936,13033,118,1,2906.81,0.03,2819.61
31937,13034,133,5,2799.94,0.01,13859.7
31938,13035,35,3,2255.57,0.22,5278.03
31939,13035,129,2,1991.06,0.14,3424.62
31940,13036,57,1,1487.74,0.21,1175.31
31941,13036,124,2,1561.16,0.29,2216.85
31942,13036,66,3,767.97,0.27,1681.85
31943,13036,151,4,520.41,0.28,1498.78
31944,13037,46,1,432.21,0.04,414.92
31945,13037,87,1,1619.25,0.04,1554.48
31946,13037,12,3,2598.8,0.03,7562.51
31947,13038,167,1,620.76,0.02,608.34
31948,13038,75,5,1908.42,0.0,9542.1
31949,13039,179,4,424.37,0.02,1663.53
31950,13039,116,2,1233.22,0.0,2466.44
31951,13039,10,5,1503.37,0.04,7216.18
31952,13040,163,1,695.78,0.09,633.16
31953,13040,95,4,2243.08,0.24,6818.96
31954,13041,51,3,34.83,0.04,100.31
31955,13041,137,1,142.68,0.02,139.83
31956,13041,91,4,2579.87,0.02,10113.09
31957,13042,102,3,624.05,0.04,1797.26
31958,13042,101,5,1801.15,0.02,8825.64
31959,13042,189,5,1989.91,0.03,9651.06
31960,13043,171,1,55.68,0.02,54.57
31961,13043,116,4,1233.22,0.0,4932.88
31962,13043,25,2,1201.38,0.05,2282.62
31963,13043,167,5,620.76,0.02,3041.72
31964,13044,145,2,2529.93,0.23,3896.09
31965,13045,36,3,1444.47,0.05,4116.74
31966,13045,69,5,902.53,0.02,4422.4
31967,13046,196,5,1041.94,0.02,5105.51
31968,13046,167,3,608.09,0.04,1751.3
31969,13047,118,1,2996.71,0.0,2996.71
31970,13047,65,1,2653.13,0.01,2626.6
31971,13047,91,3,2606.19,0.01,7740.38
31972,13048,28,5,2890.24,0.01,14306.69
31973,13049,48,3,2271.0,0.28,4905.36
31974,13049,174,4,1124.51,0.06,4228.16
31975,13049,90,5,516.93,0.15,2196.95
31976,13050,72,1,807.66,0.05,767.28
31977,13050,113,2,347.35,0.21,548.81
31978,13050,11,5,1334.77,0.08,6139.94
31979,13051,93,1,2713.07,0.06,2550.29
31980,13051,191,1,1518.9,0.2,1215.12
31981,13052,42,4,2838.8,0.01,11241.65
31982,13053,98,1,2926.73,0.07,2721.86
31983,13053,122,1,740.51,0.04,710.89
31984,13054,7,5,482.28,0.03,2339.06
31985,13054,196,1,1031.3,0.03,1000.36
31986,13055,164,4,2180.52,0.0,8722.08
31987,13056,152,3,1318.27,0.24,3005.66
31988,13056,84,2,1877.33,0.09,3416.74
31989,13056,76,1,478.94,0.27,349.63
31990,13057,68,5,1977.17,0.03,9589.27
31991,13057,185,1,884.6,0.08,813.83
31992,13058,147,5,2795.13,0.04,13416.62
31993,13059,34,4,1310.5,0.04,5032.32
31994,13059,62,1,244.49,0.01,242.05
31995,13060,125,4,313.37,0.05,1190.81
31996,13060,39,1,175.47,0.03,170.21
31997,13061,84,2,1856.7,0.1,3342.06
31998,13061,117,5,2177.95,0.1,9800.78
31999,13062,92,4,1943.88,0.05,7386.74
32000,13062,97,5,1047.27,0.01,5183.99
32001,13062,27,2,2315.26,0.01,4584.21
32002,13062,109,3,1992.8,0.03,5799.05
32003,13063,159,4,3327.16,0.02,13042.47
32004,13063,44,3,1119.91,0.02,3292.54
32005,13063,112,4,451.42,0.01,1787.62
32006,13064,2,3,3225.47,0.05,9192.59
32007,13065,102,5,643.55,0.01,3185.57
32008,13065,104,5,1948.57,0.04,9353.14
32009,13065,71,3,695.4,0.0,2086.2
32010,13066,151,4,513.18,0.29,1457.43
32011,13066,142,4,3146.76,0.03,12209.43
32012,13067,129,5,2268.89,0.02,11117.56
32013,13067,196,4,1010.04,0.05,3838.15
32014,13068,83,1,3350.85,0.03,3250.32
32015,13068,16,5,399.08,0.02,1955.49
32016,13068,125,5,319.96,0.03,1551.81
32017,13069,123,4,1975.74,0.01,7823.93
32018,13070,6,5,1953.89,0.27,7131.7
32019,13070,187,4,781.94,0.02,3065.2
32020,13070,7,2,397.76,0.2,636.42
32021,13071,83,5,3385.39,0.02,16588.41
32022,13072,43,4,1305.11,0.02,5116.03
32023,13072,57,4,1807.88,0.04,6942.26
32024,13072,64,2,906.12,0.01,1794.12
32025,13072,73,1,1473.46,0.02,1443.99
32026,13072,69,3,902.53,0.02,2653.44
32027,13073,66,3,883.69,0.16,2226.9
32028,13073,65,1,2063.55,0.23,1588.93
32029,13074,15,4,1414.32,0.01,5600.71
32030,13075,7,4,482.28,0.03,1871.25
32031,13075,48,3,3122.63,0.01,9274.21
32032,13076,28,3,2539.9,0.13,6629.14
32033,13076,31,5,127.54,0.29,452.77
32034,13076,95,5,2715.31,0.08,12490.43
32035,13076,139,5,719.48,0.03,3489.48
32036,13077,98,1,3084.08,0.02,3022.4
32037,13078,164,4,2158.71,0.01,8548.49
32038,13079,5,3,1275.25,0.04,3672.72
32039,13079,168,1,993.57,0.03,963.76
32040,13079,113,3,426.49,0.03,1241.09
32041,13080,161,2,1716.39,0.25,2574.58
32042,13080,64,3,842.05,0.08,2324.06
32043,13081,56,3,1822.11,0.18,4482.39
32044,13081,130,3,473.23,0.27,1036.37
32045,13081,196,3,988.78,0.07,2758.7
32046,13081,122,5,748.22,0.03,3628.87
32047,13081,14,2,2165.15,0.1,3897.27
32048,13082,153,3,3265.87,0.03,9503.68
32049,13083,34,3,1337.8,0.02,3933.13
32050,13083,198,5,1461.2,0.05,6940.7
32051,13084,112,1,437.74,0.04,420.23
32052,13085,29,2,1177.44,0.04,2260.68
32053,13085,143,3,1428.9,0.03,4158.1
32054,13085,173,3,2402.76,0.05,6847.87
32055,13086,132,5,2784.59,0.13,12112.97
32056,13086,34,3,1324.15,0.03,3853.28
32057,13086,140,2,811.35,0.13,1411.75
32058,13086,121,1,1095.69,0.18,898.47
32059,13086,27,1,1753.99,0.25,1315.49
32060,13086,78,2,3114.37,0.04,5979.59
32061,13087,120,4,720.25,0.02,2823.38
32062,13087,82,3,3170.25,0.03,9225.43
32063,13087,21,5,1141.9,0.01,5652.4
32064,13087,39,5,175.47,0.03,851.03
32065,13087,196,4,1031.3,0.03,4001.44
32066,13088,69,2,782.81,0.15,1330.78
32067,13088,189,3,1661.67,0.19,4037.86
32068,13089,118,5,2727.01,0.09,12407.9
32069,13090,8,5,1199.73,0.01,5938.66
32070,13090,59,3,626.22,0.03,1822.3
32071,13090,105,4,944.52,0.03,3664.74
32072,13091,3,1,2332.17,0.04,2238.88
32073,13091,185,1,951.9,0.01,942.38
32074,13092,196,2,903.72,0.15,1536.32
32075,13092,61,3,309.36,0.26,686.78
32076,13092,191,2,1879.63,0.01,3721.67
32077,13092,15,3,1114.32,0.22,2607.51
32078,13092,92,3,1984.8,0.03,5775.77
32079,13092,60,3,492.65,0.02,1448.39
32080,13093,72,5,816.16,0.04,3917.57
32081,13093,4,1,3328.8,0.04,3195.65
32082,13093,15,4,1385.75,0.03,5376.71
32083,13094,163,2,741.65,0.03,1438.8
32084,13094,198,5,1476.59,0.04,7087.63
32085,13095,65,3,2653.13,0.01,7879.8
32086,13095,157,3,680.73,0.01,2021.77
32087,13096,153,5,3265.87,0.03,15839.47
32088,13096,124,4,2110.86,0.04,8105.7
32089,13097,88,2,2887.65,0.01,5717.55
32090,13098,45,2,492.19,0.0,984.38
32091,13098,164,3,2158.71,0.01,6411.37
32092,13099,6,5,2007.42,0.25,7527.83
32093,13099,116,5,1183.89,0.04,5682.67
32094,13099,189,4,1702.7,0.17,5652.96
32095,13099,184,2,2329.52,0.27,3401.1
32096,13099,45,3,418.36,0.15,1066.82
32097,13100,154,4,994.57,0.01,3938.5
32098,13101,153,3,3232.2,0.04,9308.74
32099,13101,20,4,2255.39,0.03,8750.91
32100,13101,1,5,1620.35,0.0,8101.75
32101,13101,9,5,2570.43,0.04,12338.06
32102,13102,108,4,1103.8,0.01,4371.05
32103,13102,145,2,3154.2,0.04,6056.06
32104,13103,86,4,2393.71,0.01,9479.09
32105,13103,200,2,2404.55,0.04,4616.74
32106,13103,131,4,3418.97,0.02,13402.36
32107,13104,82,3,3137.57,0.04,9036.2
32108,13104,31,3,179.64,0.0,538.92
32109,13105,100,4,2701.35,0.03,10481.24
32110,13105,169,2,351.51,0.03,681.93
32111,13105,108,3,1114.95,0.0,3344.85
32112,13106,194,4,898.64,0.02,3522.67
32113,13106,167,2,608.09,0.04,1167.53
32114,13107,15,5,1142.89,0.2,4571.56
32115,13108,36,4,1322.84,0.13,4603.48
32116,13108,189,3,1559.1,0.24,3554.75
32117,13108,10,4,1503.37,0.04,5772.94
32118,13109,88,5,2275.12,0.22,8872.97
32119,13110,79,1,357.76,0.03,347.03
32120,13110,189,3,2051.45,0.0,6154.35
32121,13110,177,1,556.26,0.03,539.57
32122,13110,161,3,2196.98,0.04,6327.3
32123,13110,39,2,173.66,0.04,333.43
32124,13110,73,3,1458.42,0.03,4244.0
32125,13111,178,1,1342.48,0.25,1006.86
32126,13111,158,5,1435.61,0.25,5383.54
32127,13112,68,4,1487.97,0.27,4344.87
32128,13112,12,4,2009.38,0.25,6028.14
32129,13112,19,4,864.16,0.08,3180.11
32130,13113,115,3,3067.72,0.11,8190.81
32131,13113,80,2,1899.29,0.21,3000.88
32132,13113,79,3,265.55,0.28,573.59
32133,13114,118,4,2966.74,0.01,11748.29
32134,13114,150,1,1885.11,0.29,1338.43
32135,13115,158,5,1818.44,0.05,8637.59
32136,13115,16,2,395.0,0.03,766.3
32137,13115,171,4,55.68,0.02,218.27
32138,13115,157,1,653.23,0.05,620.57
32139,13116,94,5,2643.5,0.0,13217.5
32140,13116,71,1,688.45,0.01,681.57
32141,13116,167,4,627.1,0.01,2483.32
32142,13117,176,1,545.57,0.29,387.35
32143,13117,81,5,1221.87,0.3,4276.54
32144,13118,20,2,2278.64,0.02,4466.13
32145,13118,128,1,1298.55,0.03,1259.59
32146,13119,165,5,1891.68,0.01,9363.82
32147,13119,74,3,2759.77,0.03,8030.93
32148,13119,57,3,1845.55,0.02,5425.92
32149,13119,188,4,94.06,0.05,357.43
32150,13120,38,2,120.12,0.03,233.03
32151,13121,118,1,2966.74,0.01,2937.07
32152,13122,142,1,2757.47,0.15,2343.85
32153,13123,156,1,57.24,0.02,56.1
32154,13123,27,3,2315.26,0.01,6876.32
32155,13123,24,5,2912.52,0.01,14416.97
32156,13124,116,4,1159.23,0.06,4358.7
32157,13125,41,2,941.67,0.03,1826.84
32158,13125,61,1,401.34,0.04,385.29
32159,13125,177,5,550.52,0.04,2642.5
32160,13125,183,3,328.4,0.03,955.64
32161,13125,144,2,601.74,0.03,1167.38
32162,13126,169,2,257.29,0.29,365.35
32163,13126,147,3,2067.23,0.29,4403.2
32164,13127,77,1,1253.14,0.2,1002.51
32165,13127,177,2,475.97,0.17,790.11
32166,13127,26,2,2941.58,0.04,5647.83
32167,13127,139,5,571.13,0.23,2198.85
32168,13127,80,1,2091.63,0.13,1819.72
32169,13128,171,3,55.12,0.0,165.36
32170,13129,101,4,1819.53,0.01,7205.34
32171,13129,18,1,3350.77,0.04,3216.74
32172,13129,154,1,974.48,0.03,945.25
32173,13130,155,5,872.18,0.02,4273.68
32174,13131,59,3,451.91,0.3,949.01
32175,13132,171,2,55.12,0.03,106.93
32176,13132,37,2,2178.25,0.05,4138.68
32177,13132,21,5,1141.9,0.01,5652.4
32178,13132,28,5,2890.24,0.01,14306.69
32179,13133,29,4,1201.97,0.02,4711.72
32180,13134,167,3,627.1,0.01,1862.49
32181,13134,144,5,601.74,0.03,2918.44
32182,13135,15,5,1371.47,0.04,6583.06
32183,13136,19,4,929.91,0.01,3682.44
32184,13136,170,1,1321.29,0.02,1294.86
32185,13136,128,3,1285.16,0.04,3701.26
32186,13137,7,5,477.31,0.04,2291.09
32187,13137,26,5,2941.58,0.04,14119.58
32188,13138,196,2,1041.94,0.02,2042.2
32189,13139,75,3,1832.08,0.04,5276.39
32190,13140,175,3,647.42,0.25,1456.69
32191,13140,14,2,2357.61,0.02,4620.92
32192,13141,147,5,2271.04,0.22,8857.06
32193,13142,199,3,1995.52,0.01,5926.69
32194,13142,105,5,944.52,0.03,4580.92
32195,13143,143,4,1399.44,0.05,5317.87
32196,13143,104,5,1928.27,0.05,9159.28
32197,13143,83,4,3350.85,0.03,13001.3
32198,13144,166,2,1318.43,0.04,2531.39
32199,13144,130,1,615.85,0.0,615.85
32200,13145,94,5,1876.88,0.29,6662.92
32201,13146,18,2,3350.77,0.04,6433.48
32202,13146,82,3,3268.3,0.0,9804.9
32203,13146,108,1,1092.65,0.02,1070.8
32204,13147,133,2,2828.22,0.0,5656.44
32205,13148,150,2,2655.09,0.0,5310.18
32206,13148,191,5,1822.68,0.04,8748.86
32207,13148,2,3,3327.33,0.02,9782.35
32208,13149,54,2,2617.72,0.21,4136.0
32209,13150,54,5,3247.3,0.02,15911.77
32210,13151,34,4,1337.8,0.02,5244.18
32211,13151,118,2,2966.74,0.01,5874.15
32212,13152,76,2,649.52,0.01,1286.05
32213,13152,41,5,922.25,0.0,4611.25
32214,13153,10,3,1519.03,0.03,4420.38
32215,13153,149,1,86.47,0.03,83.88
32216,13153,62,1,244.49,0.01,242.05
32217,13153,146,3,2644.08,0.0,7932.24
32218,13153,142,2,3146.76,0.03,6104.71
32219,13154,24,4,2941.94,0.0,11767.76
32220,13154,163,3,756.94,0.01,2248.11
32221,13155,180,3,3425.88,0.02,10072.09
32222,13155,5,2,1275.25,0.04,2448.48
32223,13155,43,4,1265.15,0.05,4807.57
32224,13155,36,2,1474.88,0.03,2861.27
32225,13156,25,5,1201.38,0.05,5706.56
32226,13157,114,4,863.81,0.02,3386.14
32227,13157,166,2,1318.43,0.04,2531.39
32228,13158,5,4,1301.82,0.02,5103.13
32229,13158,192,4,1650.53,0.02,6470.08
32230,13159,180,4,3041.35,0.13,10583.9
32231,13159,174,1,1076.66,0.1,968.99
32232,13159,146,2,2247.47,0.15,3820.7
32233,13159,133,4,2262.58,0.2,7240.26
32234,13159,83,4,2867.22,0.17,9519.17
32235,13159,189,3,1989.91,0.03,5790.64
32236,13160,125,5,326.56,0.01,1616.47
32237,13160,101,4,1837.91,0.0,7351.64
32238,13160,12,4,2652.39,0.01,10503.46
32239,13161,9,5,2543.65,0.05,12082.34
32240,13161,68,4,1997.55,0.02,7830.4
32241,13162,70,5,1129.72,0.04,5422.66
32242,13162,8,3,1187.61,0.02,3491.57
32243,13162,71,1,667.58,0.04,640.88
32244,13163,120,4,734.95,0.0,2939.8
32245,13164,200,4,2379.5,0.05,9042.1
32246,13164,163,3,756.94,0.01,2248.11
32247,13165,164,5,2115.1,0.03,10258.24
32248,13165,139,1,712.06,0.04,683.58
32249,13166,48,2,3028.0,0.04,5813.76
32250,13166,156,2,56.07,0.04,107.65
32251,13167,193,4,1402.38,0.14,4824.19
32252,13167,195,5,111.67,0.13,485.76
32253,13167,60,3,477.56,0.05,1361.05
32254,13167,19,3,685.69,0.27,1501.66
32255,13168,33,1,2195.11,0.03,2129.26
32256,13169,41,1,941.67,0.03,913.42
32257,13169,112,2,451.42,0.01,893.81
32258,13169,153,4,3299.54,0.02,12934.2
32259,13170,52,2,1152.05,0.02,2258.02
32260,13171,31,3,156.29,0.13,407.92
32261,13171,198,2,1292.01,0.16,2170.58
32262,13172,154,2,713.28,0.29,1012.86
32263,13172,45,2,457.74,0.07,851.4
32264,13172,58,1,1951.56,0.0,1951.56
32265,13173,55,3,2489.06,0.01,7392.51
32266,13173,121,2,1322.85,0.01,2619.24
32267,13173,56,4,2133.2,0.04,8191.49
32268,13173,36,5,1459.68,0.04,7006.46
32269,13174,5,2,1288.54,0.03,2499.77
32270,13175,155,4,845.48,0.05,3212.82
32271,13175,68,1,1936.4,0.05,1839.58
32272,13175,75,1,1813.0,0.05,1722.35
32273,13175,52,1,1128.54,0.04,1083.4
32274,13176,2,3,3225.47,0.05,9192.59
32275,13177,167,1,601.76,0.05,571.67
32276,13177,53,3,207.17,0.02,609.08
32277,13177,118,2,2936.78,0.02,5756.09
32278,13177,37,1,2247.03,0.02,2202.09
32279,13178,190,2,1554.46,0.23,2393.87
32280,13178,139,1,637.89,0.14,548.59
32281,13178,106,5,1865.89,0.19,7556.85
32282,13179,103,1,1799.98,0.03,1745.98
32283,13180,59,1,632.68,0.02,620.03
32284,13180,67,5,2860.55,0.02,14016.7
32285,13181,74,2,2816.67,0.01,5577.01
32286,13181,109,3,2054.43,0.0,6163.29
32287,13181,20,2,2255.39,0.03,4375.46
32288,13181,61,3,405.52,0.03,1180.06
32289,13182,106,3,2280.53,0.01,6773.17
32290,13182,138,4,1706.86,0.01,6759.17
32291,13182,60,1,492.65,0.02,482.8
32292,13183,86,2,2345.35,0.03,4549.98
32293,13183,96,2,1521.21,0.02,2981.57
32294,13184,8,1,896.77,0.26,663.61
32295,13184,41,3,834.88,0.14,2153.99
32296,13184,128,1,1057.58,0.21,835.49
32297,13184,29,5,981.2,0.2,3924.8
32298,13184,30,3,3175.41,0.02,9335.71
32299,13184,99,3,2854.17,0.11,7620.63
32300,13185,184,1,3063.48,0.04,2940.94
32301,13185,123,2,1935.83,0.03,3755.51
32302,13185,148,4,473.56,0.03,1837.41
32303,13186,156,3,54.91,0.06,154.85
32304,13187,87,2,1619.25,0.04,3108.96
32305,13187,43,2,1265.15,0.05,2403.78
32306,13187,103,2,1781.42,0.04,3420.33
32307,13188,137,5,141.22,0.03,684.92
32308,13188,128,2,1298.55,0.03,2519.19
32309,13188,154,2,974.48,0.03,1890.49
32310,13189,117,3,2008.55,0.17,5001.29
32311,13189,22,2,445.84,0.24,677.68
32312,13189,34,2,1010.17,0.26,1495.05
32313,13190,95,3,2862.88,0.03,8330.98
32314,13190,76,1,636.4,0.03,617.31
32315,13191,8,1,1017.95,0.16,855.08
32316,13191,93,2,2770.79,0.04,5319.92
32317,13191,112,1,341.99,0.25,256.49
32318,13191,158,5,1339.9,0.3,4689.65
32319,13192,150,5,2469.23,0.07,11481.92
32320,13193,108,2,1092.65,0.02,2141.59
32321,13193,196,3,1041.94,0.02,3063.3
32322,13193,89,1,1878.97,0.01,1860.18
32323,13194,74,1,2759.77,0.03,2676.98
32324,13194,4,3,3432.82,0.0,10298.46
32325,13195,170,5,1348.26,0.0,6741.3
32326,13195,60,2,492.65,0.02,965.59
32327,13195,92,2,1964.34,0.04,3771.53
32328,13196,129,2,2268.89,0.02,4447.02
32329,13196,113,5,386.92,0.12,1702.45
32330,13196,45,4,457.74,0.07,1702.79
32331,13196,71,5,591.09,0.15,2512.13
32332,13196,108,3,992.31,0.11,2649.47
32333,13197,190,4,1776.53,0.12,6253.39
32334,13197,187,3,686.19,0.14,1770.37
32335,13197,8,1,1102.78,0.09,1003.53
32336,13198,137,1,141.22,0.03,136.98
32337,13199,173,4,2428.05,0.04,9323.71
32338,13199,90,2,583.82,0.04,1120.93
32339,13200,149,4,73.99,0.17,245.65
32340,13201,50,4,2911.23,0.02,11412.02
32341,13201,172,3,2620.74,0.04,7547.73
32342,13201,176,1,745.36,0.03,723.0
32343,13202,38,4,92.88,0.25,278.64
32344,13202,34,1,1105.73,0.19,895.64
32345,13202,168,2,768.22,0.25,1152.33
32346,13202,73,2,1067.51,0.29,1515.86
32347,13202,66,5,746.93,0.29,2651.6
32348,13202,131,2,2895.65,0.17,4806.78
32349,13203,170,1,1321.29,0.02,1294.86
32350,13203,3,2,2356.46,0.03,4571.53
32351,13204,141,1,1820.95,0.02,1784.53
32352,13204,150,4,2628.54,0.01,10409.02
32353,13205,80,2,2332.04,0.03,4524.16
32354,13205,200,2,2429.6,0.03,4713.42
32355,13205,164,4,2158.71,0.01,8548.49
32356,13206,81,4,1745.53,0.0,6982.12
32357,13206,151,5,701.11,0.03,3400.38
32358,13206,47,3,1469.58,0.05,4188.3
32359,13207,14,5,2285.43,0.05,10855.79
32360,13207,58,5,1853.98,0.05,8806.4
32361,13207,48,5,3028.0,0.04,14534.4
32362,13207,55,4,2463.92,0.02,9658.57
32363,13208,162,2,236.16,0.04,453.43
32364,13209,162,4,199.26,0.19,645.6
32365,13209,197,1,2511.3,0.14,2159.72
32366,13210,136,3,1399.17,0.03,4071.58
32367,13210,39,5,175.47,0.03,851.03
32368,13210,166,2,1345.89,0.02,2637.94
32369,13211,71,3,674.54,0.03,1962.91
32370,13212,33,3,2172.48,0.04,6256.74
32371,13212,119,4,844.73,0.27,2466.61
32372,13213,30,4,3078.2,0.05,11697.16
32373,13214,104,1,1968.87,0.03,1909.8
32374,13214,82,3,3104.89,0.05,8848.94
32375,13214,83,4,3385.39,0.02,13270.73
32376,13214,145,3,3219.91,0.02,9466.54
32377,13215,187,5,773.96,0.03,3753.71
32378,13216,7,1,422.62,0.15,359.23
32379,13216,39,1,161.0,0.11,143.29
32380,13217,185,4,951.9,0.01,3769.52
32381,13217,56,1,2222.08,0.0,2222.08
32382,13218,110,5,1961.2,0.11,8727.34
32383,13218,126,3,2031.48,0.11,5424.05
32384,13218,190,5,1776.53,0.12,7816.73
32385,13218,124,1,1781.04,0.19,1442.64
32386,13219,23,5,973.96,0.05,4626.31
