pedido_id,cliente_id,data_pedido,status,valor_total,canal_venda,cupom_desconto,segmento,canal_aquisicao,ano,mes_num,mes_nome,flag_cancelado,flag_devolvido
13005,586,2023-11-06,entregue,1269.66,marketplace,False,B2C,indicação,2023,11,Nov,0,0
13006,747,2023-01-07,entregue,208.57,site,False,B2C,indicação,2023,1,Jan,0,0
13007,2289,2023-01-16,entregue,1016.8,site,False,B2C,redes_sociais,2023,1,Jan,0,0
13008,171,2023-11-13,entregue,512.8,site,True,B2C,redes_sociais,2023,11,Nov,0,0
13009,2725,2024-04-11,entregue,1377.13,app,False,B2C,redes_sociais,2024,4,Abr,0,0
13010,2385,2024-12-11,entregue,2383.79,app,True,B2C,orgânico,2024,12,Dez,0,0
13011,111,2024-01-14,devolvido,444.47,marketplace,True,B2C,orgânico,2024,1,Jan,0,1
13012,1225,2024-11-01,devolvido,2403.43,marketplace,False,B2C,orgânico,2024,11,Nov,0,1
13013,1566,2023-04-06,em_transito,350.41,marketplace,True,B2C,indicação,2023,4,Abr,0,0
13014,868,2023-08-29,em_transito,1309.22,app,True,B2C,indicação,2023,8,Ago,0,0
13015,1355,2024-06-06,devolvido,1615.52,marketplace,True,B2B,paid_search,2024,6,Jun,0,1
13016,484,2023-11-10,cancelado,4642.79,site,True,B2B,paid_search,2023,11,Nov,1,0
13017,1401,2023-11-23,em_transito,1511.35,marketplace,False,B2C,orgânico,2023,11,Nov,0,0
13018,570,2024-12-10,entregue,11504.15,app,False,B2B,orgânico,2024,12,Dez,0,0
13019,1875,2023-11-18,entregue,7912.62,marketplace,False,B2B,indicação,2023,11,Nov,0,0
13020,1532,2023-01-15,entregue,1745.39,site,False,B2C,orgânico,2023,1,Jan,0,0
13021,2566,2023-07-09,em_transito,2259.34,marketplace,False,B2C,redes_sociais,2023,7,Jul,0,0
13022,1208,2023-11-10,em_transito,921.47,site,True,B2C,paid_search,2023,11,Nov,0,0
13023,1556,2023-04-04,entregue,1085.06,site,False,B2C,orgânico,2023,4,Abr,0,0
13024,1644,2024-02-26,em_transito,12237.14,site,False,B2B,orgânico,2024,2,Fev,0,0
13025,2504,2024-06-18,entregue,1356.97,marketplace,False,B2C,paid_search,2024,6,Jun,0,0
13026,1730,2023-10-18,entregue,225.44,site,False,B2C,orgânico,2023,10,Out,0,0
13027,152,2023-10-18,cancelado,2149.43,site,True,B2C,redes_sociais,2023,10,Out,1,0
13028,2587,2023-06-07,entregue,1845.12,app,False,B2C,indicação,2023,6,Jun,0,0
13029,2712,2023-11-22,em_transito,10620.24,site,False,B2B,redes_sociais,2023,11,Nov,0,0
13030,2204,2023-01-06,em_transito,1098.28,site,False,B2B,indicação,2023,1,Jan,0,0
13031,2120,2024-01-15,entregue,12853.48,marketplace,False,B2B,orgânico,2024,1,Jan,0,0
13032,372,2023-05-08,entregue,1578.34,marketplace,False,B2C,redes_sociais,2023,5,Mai,0,0
13033,1054,2023-03-05,entregue,124.81,site,False,B2C,orgânico,2023,3,Mar,0,0
13034,1471,2024-07-07,entregue,5983.18,site,False,B2B,indicação,2024,7,Jul,0,0
13035,2175,2023-06-07,cancelado,1369.31,marketplace,True,B2C,paid_search,2023,6,Jun,1,0
13036,1479,2023-12-31,entregue,1621.67,marketplace,True,B2C,redes_sociais,2023,12,Dez,0,0
13037,2464,2023-06-13,entregue,11250.22,app,False,B2B,paid_search,2023,6,Jun,0,0
13038,1036,2023-11-18,entregue,2023.62,app,False,B2C,redes_sociais,2023,11,Nov,0,0
13039,2984,2024-09-28,entregue,531.25,site,False,B2C,orgânico,2024,9,Set,0,0
13040,759,2023-08-09,entregue,698.24,marketplace,True,B2C,orgânico,2023,8,Ago,0,0
13041,238,2023-03-31,entregue,2474.47,site,False,B2C,redes_sociais,2023,3,Mar,0,0
13042,449,2024-07-20,entregue,1959.8,site,False,B2C,orgânico,2024,7,Jul,0,0
13043,149,2023-04-02,entregue,4516.02,app,False,B2B,orgânico,2023,4,Abr,0,0
13044,1758,2024-11-11,entregue,1020.92,app,True,B2C,paid_search,2024,11,Nov,0,0
13045,2361,2023-05-25,entregue,30.74,app,False,B2C,paid_search,2023,5,Mai,0,0
13046,328,2023-07-08,devolvido,1638.26,app,False,B2C,paid_search,2023,7,Jul,0,1
13047,2572,2024-11-16,entregue,1778.0,app,False,B2C,indicação,2024,11,Nov,0,0
13048,1296,2024-12-05,devolvido,2056.02,marketplace,False,B2C,paid_search,2024,12,Dez,0,1
13049,1797,2023-01-01,entregue,2173.8,app,True,B2C,orgânico,2023,1,Jan,0,0
13050,542,2023-11-02,entregue,1944.9,marketplace,True,B2C,indicação,2023,11,Nov,0,0
13051,690,2023-06-02,entregue,716.95,marketplace,True,B2C,paid_search,2023,6,Jun,0,0
13052,81,2023-11-29,entregue,1289.47,marketplace,False,B2C,indicação,2023,11,Nov,0,0
13053,542,2024-07-07,entregue,2194.28,app,True,B2C,indicação,2024,7,Jul,0,0
13054,2090,2023-11-07,entregue,566.87,marketplace,False,B2C,redes_sociais,2023,11,Nov,0,0
13055,2710,2024-01-06,entregue,599.25,app,False,B2C,redes_sociais,2024,1,Jan,0,0
13056,1538,2023-06-10,entregue,275.13,app,True,B2C,orgânico,2023,6,Jun,0,0
13057,2529,2023-06-09,entregue,436.17,marketplace,True,B2C,indicação,2023,6,Jun,0,0
13058,754,2023-12-08,entregue,1278.4,app,False,B2C,indicação,2023,12,Dez,0,0
13059,935,2023-06-29,devolvido,754.56,marketplace,False,B2C,indicação,2023,6,Jun,0,1
13060,1871,2024-05-27,entregue,158.63,app,False,B2C,indicação,2024,5,Mai,0,0
13061,2038,2023-09-27,entregue,1509.16,app,True,B2C,indicação,2023,9,Set,0,0
13062,1686,2023-06-01,entregue,10140.2,marketplace,False,B2B,paid_search,2023,6,Jun,0,0
13063,1532,2023-04-04,entregue,2244.53,site,False,B2C,orgânico,2023,4,Abr,0,0
13064,1419,2023-10-15,entregue,1052.4,site,False,B2C,redes_sociais,2023,10,Out,0,0
13065,2006,2024-07-07,entregue,2073.11,app,False,B2C,indicação,2024,7,Jul,0,0
13066,1823,2023-11-10,entregue,1381.17,site,True,B2C,indicação,2023,11,Nov,0,0
13067,2956,2024-08-21,cancelado,335.53,app,False,B2C,paid_search,2024,8,Ago,1,0
13068,1955,2024-07-18,em_transito,814.55,marketplace,False,B2B,orgânico,2024,7,Jul,0,0
13069,1954,2024-03-21,devolvido,1018.39,site,False,B2C,redes_sociais,2024,3,Mar,0,1
13070,321,2024-11-05,entregue,1739.68,app,True,B2C,orgânico,2024,11,Nov,0,0
13071,2766,2023-06-25,entregue,2400.32,app,False,B2B,redes_sociais,2023,6,Jun,0,0
13072,2239,2023-09-19,cancelado,1110.74,site,False,B2C,paid_search,2023,9,Set,1,0
13073,2366,2023-11-19,em_transito,8729.03,site,True,B2B,redes_sociais,2023,11,Nov,0,0
13074,1038,2024-01-26,entregue,474.74,app,False,B2C,indicação,2024,1,Jan,0,0
13075,832,2023-09-25,entregue,7428.43,marketplace,False,B2B,indicação,2023,9,Set,0,0
13076,2254,2023-01-17,entregue,1086.75,marketplace,True,B2C,orgânico,2023,1,Jan,0,0
13077,2201,2023-04-15,entregue,1210.49,app,False,B2C,indicação,2023,4,Abr,0,0
13078,2198,2023-06-18,entregue,81.16,site,False,B2C,redes_sociais,2023,6,Jun,0,0
13079,1893,2023-11-02,entregue,1012.93,marketplace,False,B2C,orgânico,2023,11,Nov,0,0
13080,797,2023-08-26,em_transito,360.53,site,True,B2C,paid_search,2023,8,Ago,0,0
13081,1726,2023-06-21,cancelado,15803.6,marketplace,True,B2C,paid_search,2023,6,Jun,1,0
13082,607,2024-11-16,entregue,9962.97,marketplace,False,B2B,orgânico,2024,11,Nov,0,0
13083,255,2024-04-24,em_transito,9754.86,marketplace,False,B2B,redes_sociais,2024,4,Abr,0,0
13084,2968,2023-11-07,em_transito,375.89,marketplace,False,B2C,indicação,2023,11,Nov,0,0
13085,1007,2024-04-02,entregue,1832.72,marketplace,False,B2C,redes_sociais,2024,4,Abr,0,0
13086,692,2024-03-24,entregue,2399.54,site,True,B2C,paid_search,2024,3,Mar,0,0
13087,635,2024-08-02,entregue,1318.97,marketplace,False,B2C,orgânico,2024,8,Ago,0,0
13088,29,2023-11-02,entregue,83.43,site,True,B2C,orgânico,2023,11,Nov,0,0
13089,760,2024-07-09,cancelado,7097.16,app,True,B2B,redes_sociais,2024,7,Jul,1,0
13090,708,2023-01-22,cancelado,1234.88,marketplace,False,B2C,paid_search,2023,1,Jan,1,0
13091,520,2023-11-11,entregue,10760.12,site,False,B2B,orgânico,2023,11,Nov,0,0
13092,238,2023-03-17,entregue,493.62,marketplace,True,B2C,redes_sociais,2023,3,Mar,0,0
13093,2063,2024-08-26,entregue,1069.03,app,False,B2C,indicação,2024,8,Ago,0,0
13094,1203,2024-05-26,entregue,390.82,site,False,B2C,indicação,2024,5,Mai,0,0
13095,2803,2024-04-08,entregue,8188.24,site,False,B2B,orgânico,2024,4,Abr,0,0
13096,405,2023-01-08,cancelado,653.97,site,False,B2C,paid_search,2023,1,Jan,1,0
13097,2042,2023-11-16,entregue,414.0,site,False,B2C,paid_search,2023,11,Nov,0,0
13098,1898,2024-11-15,entregue,862.43,site,False,B2C,indicação,2024,11,Nov,0,0
13099,2221,2024-07-13,entregue,11607.28,app,True,B2B,paid_search,2024,7,Jul,0,0
13100,1201,2023-10-04,cancelado,103.25,marketplace,False,B2C,paid_search,2023,10,Out,1,0
13101,902,2023-11-28,entregue,2433.07,app,False,B2C,orgânico,2023,11,Nov,0,0
13102,2098,2024-01-04,entregue,1927.29,site,False,B2C,orgânico,2024,1,Jan,0,0
13103,1759,2024-12-01,entregue,1092.44,app,False,B2C,indicação,2024,12,Dez,0,0
13104,919,2023-10-03,entregue,1734.41,marketplace,False,B2C,paid_search,2023,10,Out,0,0
13105,1715,2024-07-11,entregue,11962.8,app,False,B2B,redes_sociais,2024,7,Jul,0,0
13106,718,2023-05-25,entregue,3167.87,site,False,B2B,orgânico,2023,5,Mai,0,0
13107,1111,2023-11-05,entregue,9423.59,site,True,B2B,orgânico,2023,11,Nov,0,0
13108,1552,2024-12-05,em_transito,2069.84,site,True,B2C,paid_search,2024,12,Dez,0,0
13109,2421,2023-09-19,entregue,358.87,site,True,B2C,orgânico,2023,9,Set,0,0
13110,624,2023-05-17,entregue,618.24,app,False,B2C,indicação,2023,5,Mai,0,0
13111,746,2024-09-09,entregue,2694.04,app,True,B2B,indicação,2024,9,Set,0,0
13112,1607,2023-05-17,devolvido,2235.93,app,True,B2C,orgânico,2023,5,Mai,0,1
13113,1260,2024-06-02,cancelado,8987.46,marketplace,True,B2B,redes_sociais,2024,6,Jun,1,0
13114,2247,2023-11-28,em_transito,611.65,app,True,B2C,indicação,2023,11,Nov,0,0
13115,2882,2023-02-05,devolvido,6661.72,marketplace,False,B2B,orgânico,2023,2,Fev,0,1
13116,374,2024-01-29,cancelado,927.72,site,False,B2C,paid_search,2024,1,Jan,1,0
13117,2848,2023-01-10,entregue,2224.49,app,True,B2C,redes_sociais,2023,1,Jan,0,0
13118,965,2023-05-24,entregue,1160.51,marketplace,False,B2C,indicação,2023,5,Mai,0,0
13119,1321,2024-08-23,entregue,695.76,app,False,B2C,indicação,2024,8,Ago,0,0
13120,29,2023-01-23,entregue,2156.13,app,False,B2C,orgânico,2023,1,Jan,0,0
13121,1292,2024-02-28,entregue,6556.93,marketplace,False,B2B,orgânico,2024,2,Fev,0,0
13122,1806,2024-11-30,entregue,7348.73,marketplace,True,B2B,paid_search,2024,11,Nov,0,0
13123,1180,2024-02-07,em_transito,1630.91,marketplace,False,B2C,paid_search,2024,2,Fev,0,0
13124,189,2024-11-09,cancelado,193.2,site,True,B2C,paid_search,2024,11,Nov,1,0
13125,965,2023-11-12,cancelado,286.1,site,False,B2C,indicação,2023,11,Nov,1,0
13126,38,2024-10-31,devolvido,9538.11,marketplace,True,B2B,orgânico,2024,10,Out,0,1
13127,19,2024-04-30,devolvido,676.77,marketplace,True,B2C,paid_search,2024,4,Abr,0,1
13128,2665,2023-06-17,entregue,13076.58,app,False,B2B,indicação,2023,6,Jun,0,0
13129,2777,2023-11-08,entregue,79.02,marketplace,False,B2C,orgânico,2023,11,Nov,0,0
13130,2467,2024-05-16,entregue,12705.54,app,False,B2B,paid_search,2024,5,Mai,0,0
13131,207,2023-02-10,entregue,2295.48,marketplace,True,B2C,indicação,2023,2,Fev,0,0
13132,2525,2023-10-21,entregue,7023.2,app,False,B2B,paid_search,2023,10,Out,0,0
13133,2475,2023-01-28,entregue,324.66,app,False,B2C,paid_search,2023,1,Jan,0,0
13134,240,2023-11-08,entregue,1117.92,site,False,B2C,orgânico,2023,11,Nov,0,0
13135,1535,2023-11-04,entregue,282.0,site,False,B2C,indicação,2023,11,Nov,0,0
13136,26,2024-11-20,entregue,13957.96,site,False,B2B,orgânico,2024,11,Nov,0,0
13137,1849,2023-12-06,entregue,2476.8,site,False,B2C,paid_search,2023,12,Dez,0,0
13138,1358,2023-03-27,entregue,974.71,app,False,B2C,orgânico,2023,3,Mar,0,0
13139,338,2023-12-17,entregue,1707.92,marketplace,False,B2C,paid_search,2023,12,Dez,0,0
13140,698,2023-07-12,em_transito,2315.63,app,True,B2C,orgânico,2023,7,Jul,0,0
13141,2050,2023-11-14,entregue,3880.77,site,True,B2B,paid_search,2023,11,Nov,0,0
13142,2226,2024-11-01,entregue,376.15,app,False,B2C,paid_search,2024,11,Nov,0,0
13143,1165,2024-04-05,entregue,831.55,marketplace,False,B2B,redes_sociais,2024,4,Abr,0,0
13144,1994,2023-10-21,entregue,1818.46,app,False,B2C,indicação,2023,10,Out,0,0
13145,281,2023-08-03,entregue,1227.57,site,True,B2C,orgânico,2023,8,Ago,0,0
13146,2948,2024-09-11,entregue,7929.03,site,False,B2B,redes_sociais,2024,9,Set,0,0
13147,2007,2023-04-26,entregue,2481.91,site,False,B2C,orgânico,2023,4,Abr,0,0
13148,1574,2023-02-02,entregue,1160.75,site,False,B2C,redes_sociais,2023,2,Fev,0,0
13149,22,2023-07-02,entregue,11044.43,site,True,B2B,redes_sociais,2023,7,Jul,0,0
13150,1238,2023-10-30,cancelado,4097.6,marketplace,False,B2B,paid_search,2023,10,Out,1,0
13151,2419,2024-11-09,cancelado,2046.77,app,False,B2C,paid_search,2024,11,Nov,1,0
13152,2994,2023-05-11,em_transito,12179.29,marketplace,False,B2B,orgânico,2023,5,Mai,0,0
13153,1455,2023-11-18,entregue,2475.22,app,False,B2C,orgânico,2023,11,Nov,0,0
13154,1492,2023-05-24,devolvido,1716.34,site,False,B2C,paid_search,2023,5,Mai,0,1
13155,783,2023-11-10,entregue,7696.99,site,False,B2B,redes_sociais,2023,11,Nov,0,0
13156,2074,2024-04-25,entregue,2555.1,app,False,B2B,paid_search,2024,4,Abr,0,0
13157,523,2023-11-01,cancelado,926.57,app,False,B2C,indicação,2023,11,Nov,1,0
13158,1242,2023-11-16,entregue,1821.9,marketplace,False,B2C,paid_search,2023,11,Nov,0,0
13159,179,2023-01-27,entregue,4631.71,app,True,B2B,paid_search,2023,1,Jan,0,0
13160,2602,2024-07-26,entregue,724.43,site,False,B2B,paid_search,2024,7,Jul,0,0
13161,1988,2023-05-09,cancelado,418.24,site,False,B2C,redes_sociais,2023,5,Mai,1,0
13162,2617,2023-10-01,entregue,201.22,app,False,B2C,redes_sociais,2023,10,Out,0,0
13163,905,2024-05-24,entregue,12757.95,site,True,B2B,paid_search,2024,5,Mai,0,0
13164,1911,2024-02-15,em_transito,9340.04,site,False,B2B,indicação,2024,2,Fev,0,0
13165,2086,2023-06-14,entregue,1872.16,marketplace,False,B2B,paid_search,2023,6,Jun,0,0
13166,2258,2024-04-29,em_transito,1000.26,marketplace,False,B2C,indicação,2024,4,Abr,0,0
13167,1579,2023-11-12,entregue,1403.46,site,True,B2C,paid_search,2023,11,Nov,0,0
13168,2478,2024-09-03,entregue,3106.94,site,False,B2B,indicação,2024,9,Set,0,0
13169,1748,2024-11-06,entregue,789.03,site,False,B2C,indicação,2024,11,Nov,0,0
13170,1388,2024-09-15,entregue,1034.71,app,False,B2C,redes_sociais,2024,9,Set,0,0
13171,2691,2023-11-10,entregue,437.39,app,True,B2C,orgânico,2023,11,Nov,0,0
13172,1624,2023-01-15,entregue,367.28,app,True,B2C,indicação,2023,1,Jan,0,0
13173,1633,2024-01-18,em_transito,14498.48,site,False,B2B,redes_sociais,2024,1,Jan,0,0
13174,1173,2023-08-02,devolvido,1680.88,app,False,B2C,orgânico,2023,8,Ago,0,1
13175,420,2023-04-22,entregue,7858.15,site,False,B2C,indicação,2023,4,Abr,0,0
13176,2064,2023-04-26,entregue,204.04,marketplace,False,B2C,indicação,2023,4,Abr,0,0
13177,1259,2023-11-15,entregue,519.25,marketplace,False,B2C,orgânico,2023,11,Nov,0,0
13178,260,2024-06-08,entregue,1041.16,site,True,B2C,paid_search,2024,6,Jun,0,0
13179,2724,2024-04-02,cancelado,110.83,marketplace,False,B2C,paid_search,2024,4,Abr,1,0
13180,2742,2024-11-21,entregue,1961.8,app,False,B2C,paid_search,2024,11,Nov,0,0
13181,1448,2024-02-01,cancelado,11990.92,marketplace,False,B2B,indicação,2024,2,Fev,1,0
13182,1832,2024-10-28,cancelado,1766.3,site,False,B2C,paid_search,2024,10,Out,1,0
13183,1791,2023-06-09,entregue,1214.61,site,False,B2C,orgânico,2023,6,Jun,0,0
13184,2928,2024-12-26,entregue,2479.87,marketplace,True,B2C,indicação,2024,12,Dez,0,0
13185,2901,2024-12-07,entregue,7713.73,marketplace,False,B2B,redes_sociais,2024,12,Dez,0,0
13186,908,2023-08-07,devolvido,1796.25,marketplace,True,B2C,orgânico,2023,8,Ago,0,1
13187,924,2024-02-15,entregue,9618.3,app,False,B2B,paid_search,2024,2,Fev,0,0
13188,101,2023-11-24,em_transito,1989.25,marketplace,False,B2C,indicação,2023,11,Nov,0,0
13189,1099,2023-12-20,devolvido,1083.75,site,True,B2C,redes_sociais,2023,12,Dez,0,1
13190,442,2024-04-11,cancelado,2358.83,app,False,B2C,indicação,2024,4,Abr,1,0
13191,1398,2024-08-14,devolvido,1727.35,marketplace,True,B2C,orgânico,2024,8,Ago,0,1
13192,1507,2023-06-02,devolvido,2163.57,site,True,B2C,orgânico,2023,6,Jun,0,1
13193,1953,2023-01-07,cancelado,1247.89,app,False,B2C,paid_search,2023,1,Jan,1,0
13194,1236,2023-12-11,entregue,2321.96,marketplace,False,B2C,redes_sociais,2023,12,Dez,0,0
13195,14,2023-08-22,entregue,984.44,site,False,B2C,redes_sociais,2023,8,Ago,0,0
13196,2142,2024-10-10,entregue,2425.96,site,True,B2C,indicação,2024,10,Out,0,0
13197,2675,2024-01-13,entregue,1176.61,site,True,B2C,redes_sociais,2024,1,Jan,0,0
13198,397,2024-09-23,entregue,14592.76,site,False,B2B,orgânico,2024,9,Set,0,0
13199,2851,2023-09-24,entregue,1028.57,site,False,B2C,orgânico,2023,9,Set,0,0
13200,1008,2024-01-11,entregue,1591.46,app,True,B2C,indicação,2024,1,Jan,0,0
13201,2285,2023-11-18,em_transito,1889.44,marketplace,False,B2C,orgânico,2023,11,Nov,0,0
13202,1425,2023-11-13,devolvido,1363.52,marketplace,True,B2C,orgânico,2023,11,Nov,0,1
13203,216,2024-05-02,entregue,1502.6,site,False,B2C,paid_search,2024,5,Mai,0,0
13204,225,2024-07-12,entregue,740.54,app,False,B2B,orgânico,2024,7,Jul,0,0
13205,40,2023-12-11,entregue,2391.96,site,False,B2C,orgânico,2023,12,Dez,0,0
13206,1791,2024-11-27,entregue,2261.81,marketplace,False,B2C,orgânico,2024,11,Nov,0,0
13207,1692,2024-11-08,cancelado,578.43,site,False,B2C,indicação,2024,11,Nov,1,0
13208,1473,2023-12-29,entregue,1933.81,app,False,B2C,paid_search,2023,12,Dez,0,0
13209,2886,2024-06-25,entregue,1295.72,app,True,B2C,redes_sociais,2024,6,Jun,0,0
13210,1938,2024-06-12,entregue,1356.31,site,False,B2C,paid_search,2024,6,Jun,0,0
13211,598,2023-06-04,cancelado,7177.99,marketplace,False,B2B,paid_search,2023,6,Jun,1,0
13212,1176,2023-11-20,entregue,708.98,app,True,B2C,indicação,2023,11,Nov,0,0
13213,2569,2023-11-04,em_transito,4527.49,marketplace,False,B2B,redes_sociais,2023,11,Nov,0,0
13214,909,2024-02-24,em_transito,255.95,app,False,B2C,indicação,2024,2,Fev,0,0
13215,2469,2024-08-04,cancelado,854.36,app,False,B2C,paid_search,2024,8,Ago,1,0
13216,2281,2023-11-08,entregue,11210.62,site,True,B2B,indicação,2023,11,Nov,0,0
13217,2628,2023-11-02,entregue,2300.84,app,False,B2C,redes_sociais,2023,11,Nov,0,0
13218,2379,2024-02-23,entregue,11050.06,marketplace,True,B2B,orgânico,2024,2,Fev,0,0
13219,2867,2024-12-10,cancelado,5989.98,app,False,B2B,paid_search,2024,12,Dez,1,0
13220,1834,2023-02-02,cancelado,2078.53,app,True,B2C,paid_search,2023,2,Fev,1,0
13221,2179,2023-11-07,entregue,1134.59,site,False,B2C,orgânico,2023,11,Nov,0,0
13222,2768,2023-12-16,entregue,1198.76,marketplace,True,B2C,indicação,2023,12,Dez,0,0
13223,2466,2024-04-03,em_transito,2462.14,site,False,B2C,orgânico,2024,4,Abr,0,0
13224,1196,2023-09-23,entregue,1634.9,site,False,B2C,paid_search,2023,9,Set,0,0
13225,1143,2024-11-13,devolvido,587.05,app,False,B2C,paid_search,2024,11,Nov,0,1
13226,2261,2023-04-19,entregue,402.27,site,False,B2C,indicação,2023,4,Abr,0,0
13227,1836,2024-01-24,em_transito,552.49,app,False,B2C,redes_sociais,2024,1,Jan,0,0
13228,1237,2023-04-23,devolvido,3010.18,marketplace,False,B2B,orgânico,2023,4,Abr,0,1
13229,1875,2023-11-17,entregue,10489.97,app,False,B2B,indicação,2023,11,Nov,0,0
13230,1052,2023-12-25,em_transito,2215.67,site,False,B2C,paid_search,2023,12,Dez,0,0
13231,1636,2023-08-23,entregue,11131.26,site,False,B2B,orgânico,2023,8,Ago,0,0
13232,2836,2024-03-19,devolvido,8977.06,site,False,B2B,indicação,2024,3,Mar,0,1
13233,2217,2024-05-02,entregue,410.34,marketplace,True,B2C,indicação,2024,5,Mai,0,0
13234,548,2023-01-10,cancelado,1881.97,marketplace,True,B2C,redes_sociais,2023,1,Jan,1,0
13235,2311,2024-06-25,cancelado,471.12,app,True,B2C,indicação,2024,6,Jun,1,0
13236,620,2023-07-23,devolvido,975.2,site,True,B2C,indicação,2023,7,Jul,0,1
13237,742,2024-01-08,cancelado,943.72,app,False,B2C,paid_search,2024,1,Jan,1,0
13238,2131,2024-04-09,entregue,115.96,marketplace,False,B2C,orgânico,2024,4,Abr,0,0
13239,597,2024-10-01,entregue,2289.23,site,False,B2C,indicação,2024,10,Out,0,0
13240,2507,2024-03-15,entregue,1538.72,marketplace,False,B2C,paid_search,2024,3,Mar,0,0
13241,2746,2023-05-27,entregue,238.65,marketplace,True,B2C,orgânico,2023,5,Mai,0,0
13242,466,2023-04-02,entregue,10312.62,marketplace,False,B2B,paid_search,2023,4,Abr,0,0
13243,1240,2023-11-25,entregue,2466.12,marketplace,False,B2C,indicação,2023,11,Nov,0,0
13244,431,2024-11-26,cancelado,1333.08,site,False,B2C,indicação,2024,11,Nov,1,0
13245,1350,2023-11-28,cancelado,1536.13,site,False,B2C,paid_search,2023,11,Nov,1,0
13246,478,2024-12-27,entregue,1284.44,site,True,B2C,redes_sociais,2024,12,Dez,0,0
13247,2079,2024-08-17,cancelado,2020.85,marketplace,False,B2C,redes_sociais,2024,8,Ago,1,0
13248,2079,2023-11-30,entregue,896.29,marketplace,False,B2C,redes_sociais,2023,11,Nov,0,0
13249,2467,2023-03-13,entregue,3885.03,app,False,B2B,paid_search,2023,3,Mar,0,0
13250,2443,2023-04-04,entregue,953.45,site,True,B2C,indicação,2023,4,Abr,0,0
13251,2714,2023-05-21,entregue,928.96,app,False,B2C,redes_sociais,2023,5,Mai,0,0
13252,2877,2024-10-20,entregue,2327.01,site,False,B2B,paid_search,2024,10,Out,0,0
13253,1514,2024-04-12,cancelado,12636.19,marketplace,False,B2B,paid_search,2024,4,Abr,1,0
13254,1967,2024-02-29,entregue,9577.19,app,False,B2B,orgânico,2024,2,Fev,0,0
13255,2672,2023-10-07,entregue,8878.06,marketplace,True,B2B,indicação,2023,10,Out,0,0
13256,2753,2023-05-17,entregue,224.7,app,False,B2C,redes_sociais,2023,5,Mai,0,0
13257,355,2023-11-15,entregue,9110.67,app,False,B2B,paid_search,2023,11,Nov,0,0
13258,1075,2024-11-28,cancelado,719.24,site,True,B2C,orgânico,2024,11,Nov,1,0
13259,751,2023-05-22,entregue,362.21,app,True,B2C,indicação,2023,5,Mai,0,0
13260,1494,2023-11-23,entregue,1237.61,app,True,B2C,paid_search,2023,11,Nov,0,0
13261,2561,2023-12-17,entregue,1092.42,app,True,B2C,redes_sociais,2023,12,Dez,0,0
13262,2376,2024-04-02,entregue,5983.14,marketplace,True,B2B,redes_sociais,2024,4,Abr,0,0
13263,776,2023-11-04,em_transito,407.4,app,False,B2C,indicação,2023,11,Nov,0,0
13264,2358,2024-11-18,entregue,932.89,site,False,B2C,orgânico,2024,11,Nov,0,0
13265,1595,2024-09-24,entregue,628.08,marketplace,False,B2C,orgânico,2024,9,Set,0,0
13266,1746,2023-11-26,cancelado,14295.0,app,True,B2B,orgânico,2023,11,Nov,1,0
13267,1325,2023-09-02,entregue,1973.66,app,False,B2C,redes_sociais,2023,9,Set,0,0
13268,2065,2023-09-10,entregue,2005.07,marketplace,False,B2C,orgânico,2023,9,Set,0,0
13269,845,2024-11-19,entregue,12413.12,app,True,B2B,redes_sociais,2024,11,Nov,0,0
13270,79,2024-11-22,entregue,1609.18,site,True,B2C,redes_sociais,2024,11,Nov,0,0
13271,898,2023-09-27,entregue,887.67,marketplace,False,B2C,indicação,2023,9,Set,0,0
13272,533,2024-02-09,entregue,134.86,marketplace,False,B2C,indicação,2024,2,Fev,0,0
13273,1522,2023-11-21,entregue,296.45,marketplace,True,B2C,paid_search,2023,11,Nov,0,0
13274,2982,2023-05-02,entregue,2024.98,marketplace,False,B2C,redes_sociais,2023,5,Mai,0,0
13275,1063,2024-03-10,entregue,1601.66,site,False,B2C,indicação,2024,3,Mar,0,0
13276,824,2023-11-28,devolvido,942.1,site,False,B2C,paid_search,2023,11,Nov,0,1
13277,612,2023-10-03,entregue,1712.32,marketplace,False,B2C,orgânico,2023,10,Out,0,0
13278,2117,2023-10-22,entregue,372.17,app,False,B2C,paid_search,2023,10,Out,0,0
13279,2213,2023-02-15,devolvido,545.93,site,False,B2C,orgânico,2023,2,Fev,0,1
13280,1025,2024-11-24,cancelado,1397.82,app,True,B2C,paid_search,2024,11,Nov,1,0
13281,2304,2023-07-22,entregue,2393.11,site,False,B2C,paid_search,2023,7,Jul,0,0
13282,1165,2024-12-12,devolvido,9088.08,app,True,B2B,redes_sociais,2024,12,Dez,0,1
13283,2048,2024-02-09,entregue,318.68,app,False,B2C,paid_search,2024,2,Fev,0,0
13284,2593,2023-10-10,entregue,652.86,app,False,B2B,orgânico,2023,10,Out,0,0
13285,1485,2023-11-17,em_transito,4635.92,site,False,B2B,redes_sociais,2023,11,Nov,0,0
13286,251,2024-11-30,em_transito,2123.37,app,False,B2C,indicação,2024,11,Nov,0,0
13287,551,2024-07-04,entregue,2300.23,marketplace,False,B2C,paid_search,2024,7,Jul,0,0
13288,791,2024-10-11,devolvido,1333.48,marketplace,True,B2C,redes_sociais,2024,10,Out,0,1
13289,270,2023-11-03,em_transito,6542.19,site,False,B2B,redes_sociais,2023,11,Nov,0,0
